,userID,itemID,prediction
12643,1265,2291,4.793062
12644,1265,551,4.7478757
12645,1265,3753,4.6952777
12646,1265,34,4.664337
12647,1265,2599,4.6598654
12648,1265,3755,4.6522427
12649,1265,1210,4.6438894
12650,1266,3481,4.21222
12651,1266,2997,4.072936
12652,1266,551,4.0593786
12653,1266,3751,4.0364785
12654,1266,1673,3.9518049
12655,1266,2396,3.9256456
12656,1266,3911,3.7786453
12657,1266,1188,3.7450695
12658,1266,2791,3.7322912
12659,1266,1923,3.6915843
12660,1267,1210,6.773558
12661,1267,1214,6.75801
12662,1267,924,6.5057406
12663,1267,858,6.4255977
12664,1267,912,6.371819
12665,1267,1617,6.2000413
12666,1267,480,6.147642
12667,1267,1240,5.944919
12668,1267,908,5.7872796
12669,1267,2028,5.7776685
12670,1268,912,6.9461327
12671,1268,858,6.86419
12672,1268,1252,6.7016573
12673,1268,260,6.700291
12674,1268,924,6.539955
12675,1268,1304,6.497301
12676,1268,1219,6.464034
12677,1268,750,6.45746
12678,1268,1193,6.3690767
12679,1268,904,6.3350697
12680,1269,2683,10.841242
12681,1269,2396,9.867419
12682,1269,2706,9.85255
12683,1269,3408,9.800315
12684,1269,2710,9.72091
12685,1269,3176,9.512626
12686,1269,2599,9.507422
12687,1269,2712,9.463625
12688,1269,2688,9.254854
12689,1269,3005,9.18995
12690,1270,3578,5.9883423
12691,1270,3481,5.868568
12692,1270,3409,5.850136
12693,1270,3948,5.6683636
12694,1270,3753,5.649369
12695,1270,3510,5.611639
12696,1270,2858,5.5420947
12697,1270,3408,5.4954743
12698,1270,3160,5.4931726
12699,1270,3893,5.417535
12700,1271,2080,6.45312
12701,1271,2081,6.240568
12702,1271,34,6.001735
12703,1271,1907,5.90804
12704,1271,1265,5.813943
12705,1271,539,5.739189
12706,1271,1282,5.734828
12707,1271,2087,5.6406474
12708,1271,594,5.618291
12709,1271,2085,5.6176887
12710,1272,480,6.797365
12711,1272,377,6.111791
12712,1272,589,6.11057
12713,1272,2762,6.046964
12714,1272,380,6.00404
12715,1272,527,5.9897294
12716,1272,1784,5.9550543
12717,1272,593,5.8776917
12718,1272,2916,5.7651324
12719,1272,733,5.7543473
12720,1273,904,7.5480413
12721,1273,1617,7.394798
12722,1273,858,7.3576603
12723,1273,910,7.188594
12724,1273,1252,7.123332
12725,1273,1276,7.1128235
12726,1273,2289,7.106639
12727,1273,1234,7.1001844
12728,1273,898,7.053981
12729,1273,1267,7.053526
12730,1274,1267,7.522465
12731,1274,858,7.4653616
12732,1274,1221,7.306179
12733,1274,1617,6.9462733
12734,1274,1204,6.765554
12735,1274,1247,6.4550896
12736,1274,2186,6.417957
12737,1274,527,6.267925
12738,1274,1208,6.1947503
12739,1274,1945,6.186243
12740,1275,858,7.2560062
12741,1275,912,7.249876
12742,1275,1221,6.9896464
12743,1275,1196,6.9373693
12744,1275,1617,6.914993
12745,1275,2858,6.856642
12746,1275,924,6.798277
12747,1275,908,6.788354
12748,1275,1193,6.783085
12749,1275,1214,6.7288857
12750,1276,912,7.488525
12751,1276,919,7.3393135
12752,1276,1225,7.11673
12753,1276,1270,7.0719414
12754,1276,1230,6.9749074
12755,1276,1210,6.861841
12756,1276,1196,6.8601604
12757,1276,1247,6.8483095
12758,1276,1097,6.833708
12759,1276,260,6.8298993
12760,1277,1407,7.767465
12761,1277,1215,7.5793214
12762,1277,1717,7.3126326
12763,1277,1214,7.186212
12764,1277,70,7.0808177
12765,1277,2455,7.0451345
12766,1277,1261,7.0249634
12767,1277,891,6.742077
12768,1277,1258,6.7382927
12769,1277,1219,6.7224584
12770,1278,1210,8.9924555
12771,1278,260,8.841965
12772,1278,1270,8.248665
12773,1278,480,8.2155905
12774,1278,2858,7.8520174
12775,1278,2028,7.7051916
12776,1278,1580,7.6414194
12777,1278,2571,7.6110067
12778,1278,1214,7.4027452
12779,1278,589,7.396972
12780,1279,318,6.595966
12781,1279,527,6.2415404
12782,1279,17,6.0080824
12783,1279,593,5.898777
12784,1279,296,5.8955216
12785,1279,356,5.8527923
12786,1279,265,5.6665797
12787,1279,2997,5.6060696
12788,1279,2028,5.585049
12789,1279,39,5.542648
12790,1280,2858,10.085723
12791,1280,2710,9.421911
12792,1280,2706,9.415451
12793,1280,3005,8.846836
12794,1280,2699,8.728471
12795,1280,2881,8.684555
12796,1280,3408,8.651811
12797,1280,2355,8.583351
12798,1280,3753,8.334808
12799,1280,480,8.297998
12800,1281,2966,6.161729
12801,1281,296,6.0996437
12802,1281,1041,6.083566
12803,1281,527,6.0498204
12804,1281,1617,5.9298444
12805,1281,36,5.845301
12806,1281,2997,5.761649
12807,1281,593,5.755777
12808,1281,1213,5.7006516
12809,1281,246,5.68097
12810,1282,1210,10.5049925
12811,1282,480,10.25573
12812,1282,260,10.177157
12813,1282,1196,10.025313
12814,1282,589,9.583057
12815,1282,2028,9.475684
12816,1282,1270,9.459461
12817,1282,527,9.281761
12818,1282,1580,9.241477
12819,1282,1617,9.223425
12820,1283,356,8.7627325
12821,1283,2858,8.210538
12822,1283,1265,8.184066
12823,1283,1210,7.9689765
12824,1283,34,7.7323728
12825,1283,1580,7.716325
12826,1283,1197,7.694555
12827,1283,1270,7.6249275
12828,1283,480,7.60726
12829,1283,1196,7.3520317
12830,1284,608,6.8167663
12831,1284,1617,6.3902063
12832,1284,2858,6.305741
12833,1284,110,6.020055
12834,1284,47,5.8721285
12835,1284,1407,5.671156
12836,1284,70,5.556356
12837,1284,1673,5.515087
12838,1284,3499,5.3784347
12839,1284,1358,5.2868824
12840,1285,1617,5.283015
12841,1285,527,4.971413
12842,1285,296,4.9350996
12843,1285,1213,4.871476
12844,1285,858,4.7343817
12845,1285,1394,4.716073
12846,1285,1265,4.649016
12847,1285,1136,4.494666
12848,1285,1221,4.4934535
12849,1285,3362,4.3890805
12850,1286,913,6.184915
12851,1286,2987,6.0363574
12852,1286,2858,5.773837
12853,1286,2716,5.708631
12854,1286,3543,5.6081734
12855,1286,1127,5.580868
12856,1286,1959,5.3825507
12857,1286,858,5.3691187
12858,1286,1193,5.333532
12859,1286,3005,5.284162
12860,1287,3897,6.5421634
12861,1287,3481,6.239869
12862,1287,3408,5.8563976
12863,1287,3160,5.8545175
12864,1287,3578,5.785651
12865,1287,3911,5.6572094
12866,1287,3893,5.5410633
12867,1287,3556,5.37775
12868,1287,3535,5.329024
12869,1287,3753,5.305862
12870,1288,912,6.0874295
12871,1288,1617,5.991624
12872,1288,527,5.9265532
12873,1288,318,5.9018764
12874,1288,2858,5.865715
12875,1288,1230,5.6769347
12876,1288,858,5.6315217
12877,1288,1247,5.5785832
12878,1288,1252,5.535374
12879,1288,904,5.493682
12880,1289,1198,9.535878
12881,1289,1214,9.509337
12882,1289,1221,9.292182
12883,1289,1617,9.05013
12884,1289,924,9.036333
12885,1289,527,9.023483
12886,1289,1270,9.022419
12887,1289,480,9.012446
12888,1289,1240,8.820759
12889,1289,1304,8.796794
12890,1290,2997,9.517147
12891,1290,3408,8.58376
12892,1290,3578,8.301146
12893,1290,2683,8.2483635
12894,1290,2599,8.140747
12895,1290,1617,7.950701
12896,1290,527,7.9218063
12897,1290,2355,7.9091
12898,1290,1193,7.8526235
12899,1290,858,7.7197013
12900,1291,912,6.649569
12901,1291,2858,6.6314845
12902,1291,527,6.5444803
12903,1291,1617,6.359986
12904,1291,1225,6.109404
12905,1291,923,6.027388
12906,1291,2324,6.0257173
12907,1291,2997,5.963516
12908,1291,17,5.946851
12909,1291,858,5.79208
12910,1292,3793,9.169166
12911,1292,3555,9.135422
12912,1292,480,9.058256
12913,1292,589,8.807576
12914,1292,3897,8.798458
12915,1292,3409,8.652095
12916,1292,3510,8.380841
12917,1292,3755,8.376335
12918,1292,1249,8.1875925
12919,1292,3751,8.0795765
12920,1293,2858,9.779538
12921,1293,2396,8.469017
12922,1293,2762,8.066376
12923,1293,593,8.054807
12924,1293,2599,7.8398185
12925,1293,356,7.7825418
12926,1293,2028,7.7776136
12927,1293,296,7.7142553
12928,1293,1704,7.483337
12929,1293,3408,7.446238
12930,1294,1265,5.5497446
12931,1294,1307,5.1956964
12932,1294,1188,5.048316
12933,1294,357,4.959443
12934,1294,2396,4.894819
12935,1294,17,4.704184
12936,1294,342,4.608607
12937,1294,497,4.5762634
12938,1294,838,4.5483937
12939,1294,2918,4.538823
12940,1295,908,5.3244147
12941,1295,1248,5.175627
12942,1295,858,5.0929627
12943,1295,2966,5.02544
12944,1295,111,5.0114975
12945,1295,1212,4.8899846
12946,1295,3783,4.8264647
12947,1295,904,4.789303
12948,1295,912,4.7671137
12949,1295,3897,4.7611732
12950,1296,2858,11.351685
12951,1296,608,10.576442
12952,1296,527,10.473498
12953,1296,2028,10.142232
12954,1296,2762,9.86559
12955,1296,296,9.851516
12956,1296,356,9.378201
12957,1296,1210,9.325717
12958,1296,50,9.230303
12959,1296,1265,9.219149
12960,1297,1580,5.7357216
12961,1297,2028,5.321978
12962,1297,1573,5.3179793
12963,1297,780,5.2275434
12964,1297,593,5.205291
12965,1297,2858,5.1085277
12966,1297,1198,5.0543485
12967,1297,2762,4.869847
12968,1297,47,4.85565
12969,1297,356,4.8366055
12970,1298,588,4.333068
12971,1298,2406,4.2843404
12972,1298,356,4.264736
12973,1298,1265,4.210749
12974,1298,597,4.1659102
12975,1298,2100,4.050831
12976,1298,2918,3.968942
12977,1298,2080,3.9650362
12978,1298,1197,3.8737047
12979,1298,2081,3.8461196
12980,1299,1210,8.543682
12981,1299,924,7.636527
12982,1299,1387,7.620949
12983,1299,2288,7.3611465
12984,1299,1219,7.284113
12985,1299,2455,7.2536964
12986,1299,2529,7.1817493
12987,1299,1127,7.0452585
12988,1299,3175,7.0160437
12989,1299,3703,6.9986005
12990,1300,2428,8.709962
12991,1300,2995,7.95471
12992,1300,2722,7.757266
12993,1300,2713,7.4914694
12994,1300,2826,7.476483
12995,1300,3005,7.3930497
12996,1300,2279,7.1185946
12997,1300,2699,7.0824347
12998,1300,2976,7.0821223
12999,1300,407,6.979353
13000,1301,2028,9.201842
13001,1301,593,8.978892
13002,1301,318,8.876356
13003,1301,110,8.628061
13004,1301,296,8.366736
13005,1301,1270,8.222698
13006,1301,2762,8.148187
13007,1301,2997,8.117576
13008,1301,2396,8.015848
13009,1301,1721,7.869205
13010,1302,1215,6.693454
13011,1302,2617,6.4881377
13012,1302,2167,6.3747888
13013,1302,2722,6.346668
13014,1302,2699,6.3061066
13015,1302,2490,6.1951404
13016,1302,2710,6.1888547
13017,1302,70,6.185317
13018,1302,2826,6.1770887
13019,1302,1717,6.0685453
13020,1303,1617,8.47386
13021,1303,858,7.653062
13022,1303,2028,7.45601
13023,1303,1198,7.2216883
13024,1303,589,7.1872554
13025,1303,1193,6.7897625
13026,1303,1358,6.712132
13027,1303,3418,6.7038836
13028,1303,912,6.6599956
13029,1303,1222,6.6347938
13030,1304,1196,8.935783
13031,1304,1210,8.807013
13032,1304,2571,8.205224
13033,1304,1270,7.8061476
13034,1304,1580,7.699339
13035,1304,1197,7.388312
13036,1304,1291,7.3007574
13037,1304,110,7.2095156
13038,1304,1617,7.12137
13039,1304,1610,7.1027446
13040,1305,2966,5.6215343
13041,1305,1041,5.597154
13042,1305,3783,5.504805
13043,1305,306,5.484119
13044,1305,3083,5.35179
13045,1305,2731,5.321707
13046,1305,3067,5.297903
13047,1305,3910,5.0104623
13048,1305,1719,4.979415
13049,1305,3925,4.965401
13050,1306,2858,6.8688025
13051,1306,3578,6.26402
13052,1306,1210,6.0907397
13053,1306,110,5.9593296
13054,1306,1580,5.698456
13055,1306,296,5.6639457
13056,1306,50,5.6099124
13057,1306,3481,5.4318814
13058,1306,1198,5.351935
13059,1306,457,5.258068
13060,1307,480,6.4039917
13061,1307,1196,6.041826
13062,1307,1270,5.980872
13063,1307,3114,5.9232454
13064,1307,3578,5.8078494
13065,1307,3753,5.7914476
13066,1307,2628,5.7295747
13067,1307,1580,5.686196
13068,1307,3751,5.67844
13069,1307,2716,5.615193
13070,1308,2858,10.482938
13071,1308,1196,9.85808
13072,1308,2028,9.774902
13073,1308,356,9.521733
13074,1308,593,9.397681
13075,1308,589,9.234427
13076,1308,1617,9.207223
13077,1308,1197,9.157594
13078,1308,2628,9.1161
13079,1308,2997,9.09794
13080,1309,3753,7.4273553
13081,1309,3793,7.1313972
13082,1309,3755,7.004249
13083,1309,3623,6.9835997
13084,1309,3510,6.9611316
13085,1309,3555,6.9479804
13086,1309,3578,6.9243097
13087,1309,3513,6.822109
13088,1309,3484,6.7515697
13089,1309,3409,6.7486124
13090,1310,912,6.3620615
13091,1310,1617,6.2197504
13092,1310,608,6.1886406
13093,1310,527,6.181799
13094,1310,318,6.13754
13095,1310,858,6.0942993
13096,1310,1225,5.988554
13097,1310,1247,5.952297
13098,1310,1213,5.8183165
13099,1310,923,5.8171835
13100,1311,1580,6.796692
13101,1311,1097,6.5096817
13102,1311,1200,6.3723054
13103,1311,1356,6.3658023
13104,1311,1375,6.179004
13105,1311,1372,6.1574926
13106,1311,1374,6.0875926
13107,1311,1073,6.042372
13108,1311,1197,6.023047
13109,1311,2916,5.972483
13110,1312,480,6.734002
13111,1312,1356,6.6045938
13112,1312,2161,6.4885874
13113,1312,2640,6.36001
13114,1312,2054,6.348211
13115,1312,1270,6.3389974
13116,1312,1073,6.315507
13117,1312,316,6.241989
13118,1312,1967,6.197366
13119,1312,588,6.1942687
13120,1313,2858,8.552169
13121,1313,3578,8.518832
13122,1313,3793,8.136032
13123,1313,110,7.6979423
13124,1313,1210,7.652808
13125,1313,2571,7.5353775
13126,1313,1580,7.5014873
13127,1313,3624,7.414993
13128,1313,3948,7.346478
13129,1313,260,7.3314824
13130,1314,595,7.46155
13131,1314,1907,7.411713
13132,1314,364,7.372663
13133,1314,1028,6.4916673
13134,1314,594,6.4627266
13135,1314,1029,6.421921
13136,1314,1022,6.383391
13137,1314,597,6.306705
13138,1314,2294,6.1810923
13139,1314,317,6.1308355
13140,1315,908,7.469256
13141,1315,608,6.9648075
13142,1315,3897,6.797872
13143,1315,318,6.7900968
13144,1315,904,6.760916
13145,1315,1193,6.747628
13146,1315,2966,6.7141294
13147,1315,1284,6.6816
13148,1315,111,6.64801
13149,1315,1221,6.5959253
13150,1316,2762,7.585292
13151,1316,3005,7.404528
13152,1316,2997,7.3757606
13153,1316,2688,7.3648696
13154,1316,2858,7.3318133
13155,1316,2710,7.26311
13156,1316,2712,7.2388015
13157,1316,2881,7.1079206
13158,1316,3408,7.099667
13159,1316,3176,7.027797
13160,1317,1210,6.267666
13161,1317,1097,5.7560434
13162,1317,1265,5.4758887
13163,1317,1580,5.310551
13164,1317,2628,5.282866
13165,1317,2987,5.176039
13166,1317,1136,5.169552
13167,1317,1259,4.868951
13168,1317,1221,4.860378
13169,1317,3421,4.8511095
13170,1318,3409,5.3426857
13171,1318,3300,5.209783
13172,1318,3793,5.0139294
13173,1318,3863,4.9360485
13174,1318,3948,4.858194
13175,1318,3484,4.7761726
13176,1318,3535,4.753219
13177,1318,3510,4.7353673
13178,1318,3753,4.6553755
13179,1318,3578,4.596096
13180,1319,480,8.284625
13181,1319,3578,8.18705
13182,1319,3753,8.132704
13183,1319,356,8.091029
13184,1319,1210,8.022208
13185,1319,2762,7.995112
13186,1319,1580,7.7992535
13187,1319,2997,7.795624
13188,1319,110,7.7702546
13189,1319,2028,7.6955514
13190,1320,589,9.309288
13191,1320,1240,9.001129
13192,1320,1200,8.794308
13193,1320,1210,8.719263
13194,1320,1610,8.103954
13195,1320,1221,8.0403805
13196,1320,3702,8.034668
13197,1320,541,7.9010553
13198,1320,3527,7.89251
13199,1320,1222,7.8031893
13200,1321,260,6.8361645
13201,1321,1394,6.723407
13202,1321,1304,6.7122045
13203,1321,1278,6.711838
13204,1321,912,6.699803
13205,1321,1294,6.690804
13206,1321,1225,6.676043
13207,1321,3421,6.6707215
13208,1321,1265,6.6519117
13209,1321,1276,6.625581
13210,1322,899,8.119781
13211,1322,912,8.045906
13212,1322,2080,7.8832984
13213,1322,1304,7.8298097
13214,1322,920,7.649449
13215,1322,1230,7.390599
13216,1322,1294,7.3509183
13217,1322,1247,7.1436763
13218,1322,1276,7.1197042
13219,1322,898,7.0976815
13220,1323,912,7.098364
13221,1323,1247,6.504778
13222,1323,919,6.3961287
13223,1323,920,6.186782
13224,1323,955,5.9591436
13225,1323,1234,5.8146105
13226,1323,914,5.8015623
13227,1323,17,5.789326
13228,1323,1276,5.680907
13229,1323,1235,5.6370525
13230,1324,2858,9.64814
13231,1324,2987,8.674912
13232,1324,858,8.500588
13233,1324,260,8.440242
13234,1324,912,8.368204
13235,1324,1617,8.362191
13236,1324,1230,8.13063
13237,1324,1210,8.068525
13238,1324,1196,7.849007
13239,1324,3543,7.8473034
13240,1325,260,10.500453
13241,1325,1097,9.860627
13242,1325,912,9.626051
13243,1325,1214,9.380326
13244,1325,1198,8.919066
13245,1325,480,8.62584
13246,1325,1073,8.304406
13247,1325,1225,8.219612
13248,1325,1193,8.115377
13249,1325,1247,7.9340386
13250,1326,527,8.718629
13251,1326,608,8.67087
13252,1326,593,8.536979
13253,1326,1617,8.385197
13254,1326,2028,8.366717
13255,1326,296,8.266607
13256,1326,1265,7.786818
13257,1326,50,7.6766157
13258,1326,110,7.6308856
13259,1326,1213,7.464787
13260,1327,1196,6.0652905
13261,1327,260,5.81008
13262,1327,1198,5.489576
13263,1327,480,5.4806213
13264,1327,1610,5.462686
13265,1327,1291,5.4118586
13266,1327,2000,5.403664
13267,1327,1036,5.3967795
13268,1327,1580,5.361086
13269,1327,592,5.293695
13270,1328,1200,7.0666776
13271,1328,3527,6.8780932
13272,1328,1240,6.8415747
13273,1328,2571,6.7016273
13274,1328,1356,6.6317124
13275,1328,316,6.585621
13276,1328,1372,6.5663786
13277,1328,1610,6.521119
13278,1328,1527,6.4736333
13279,1328,1573,6.3747535
13280,1329,1580,8.728567
13281,1329,780,8.291295
13282,1329,2762,8.12939
13283,1329,1210,8.083003
13284,1329,2916,8.003653
13285,1329,2706,7.9885178
13286,1329,2858,7.917902
13287,1329,110,7.737458
13288,1329,2694,7.7014117
13289,1329,2716,7.638784
13290,1330,858,6.1939373
13291,1330,1230,5.9287047
13292,1330,1193,5.8197365
13293,1330,527,5.7807403
13294,1330,2858,5.765314
13295,1330,1221,5.751525
13296,1330,1252,5.6506166
13297,1330,908,5.620376
13298,1330,1210,5.5738497
13299,1330,1225,5.568657
13300,1331,1230,5.9515257
13301,1331,913,5.2851706
13302,1331,2396,5.108918
13303,1331,2966,5.078914
13304,1331,1284,4.9262834
13305,1331,1225,4.8968773
13306,1331,318,4.880313
13307,1331,1244,4.876161
13308,1331,2686,4.7571383
13309,1331,2336,4.7556524
13310,1332,260,6.205465
13311,1332,1196,6.108085
13312,1332,1210,6.0696054
13313,1332,1270,5.75447
13314,1332,1214,5.738929
13315,1332,2858,5.632012
13316,1332,858,5.6215253
13317,1332,1198,5.60738
13318,1332,1221,5.514071
13319,1332,480,5.4968348
13320,1333,1214,8.358482
13321,1333,260,7.835303
13322,1333,1200,7.523262
13323,1333,1210,7.2497234
13324,1333,589,7.2312145
13325,1333,541,7.1539063
13326,1333,3703,6.9341846
13327,1333,2916,6.5766306
13328,1333,3471,6.5761814
13329,1333,3527,6.386845
13330,1334,2997,8.160399
13331,1334,2683,7.818642
13332,1334,2710,7.4243317
13333,1334,2959,7.3715773
13334,1334,3176,7.223187
13335,1334,2396,7.0579906
13336,1334,3005,7.0560923
13337,1334,2712,7.035746
13338,1334,2716,6.9986334
13339,1334,2881,6.947388
13340,1335,1252,6.006431
13341,1335,111,5.755431
13342,1335,908,5.6619244
13343,1335,912,5.660055
13344,1335,1617,5.624928
13345,1335,904,5.5689545
13346,1335,923,5.5413685
13347,1335,1221,5.2086263
13348,1335,750,5.176259
13349,1335,3683,5.1742406
13350,1336,2858,8.808525
13351,1336,1210,8.421685
13352,1336,260,8.403957
13353,1336,1196,8.301002
13354,1336,480,8.163341
13355,1336,2028,8.066936
13356,1336,858,8.022036
13357,1336,589,7.8564014
13358,1336,1198,7.673126
13359,1336,318,7.619534
13360,1337,2080,6.2526083
13361,1337,1032,6.0147076
13362,1337,596,5.9018526
13363,1337,588,5.674446
13364,1337,1907,5.4428678
13365,1337,783,5.4196005
13366,1337,1028,5.371584
13367,1337,2081,5.251175
13368,1337,919,5.1387715
13369,1337,2565,5.07482
13370,1338,2571,7.9546885
13371,1338,480,7.610935
13372,1338,1210,7.243517
13373,1338,1610,7.0459228
13374,1338,733,6.740581
13375,1338,780,6.7109494
13376,1338,1200,6.704474
13377,1338,2628,6.6844025
13378,1338,527,6.6103883
13379,1338,377,6.477138
13380,1339,1210,6.717858
13381,1339,1196,6.703769
13382,1339,356,6.578066
13383,1339,260,6.3495345
13384,1339,1197,6.325606
13385,1339,1270,6.3169003
13386,1339,592,6.297994
13387,1339,1198,6.2647395
13388,1339,1220,6.225014
13389,1339,1036,6.1417685
13390,1340,1196,7.8107324
13391,1340,1240,7.3493648
13392,1340,1198,7.083734
13393,1340,1610,7.047435
13394,1340,608,6.560115
13395,1340,2628,6.524059
13396,1340,1097,6.471365
13397,1340,110,6.4288793
13398,1340,2985,6.3456726
13399,1340,2406,6.3376403
13400,1341,1717,7.8305855
13401,1341,3709,7.6636276
13402,1341,2514,7.544921
13403,1341,1771,7.367871
13404,1341,2451,7.34202
13405,1341,407,7.233936
13406,1341,606,7.208012
13407,1341,1992,7.1831927
13408,1341,1969,7.1367955
13409,1341,1978,7.049676
13410,1342,3499,6.5558977
13411,1342,1342,6.3900847
13412,1342,1645,6.386404
13413,1342,2279,6.3770576
13414,1342,891,6.3495207
13415,1342,1969,6.169358
13416,1342,589,6.1497416
13417,1342,253,6.110902
13418,1342,2617,6.1048255
13419,1342,196,6.1017656
13420,1343,2858,7.9101043
13421,1343,1210,7.782226
13422,1343,527,7.418927
13423,1343,1136,7.1940293
13424,1343,1225,7.0675893
13425,1343,1193,7.0493474
13426,1343,1197,6.999412
13427,1343,1259,6.8772964
13428,1343,2028,6.608877
13429,1343,1961,6.595247
13430,1344,1210,8.385294
13431,1344,1196,8.174857
13432,1344,595,7.658914
13433,1344,1282,7.5318484
13434,1344,2080,7.4905677
13435,1344,480,7.370901
13436,1344,356,7.2758765
13437,1344,364,7.174161
13438,1344,2791,7.132975
13439,1344,1198,7.0965757
13440,1345,1265,6.338587
13441,1345,2858,6.3372397
13442,1345,1393,6.0869
13443,1345,34,5.8218827
13444,1345,2396,5.778464
13445,1345,2321,5.7539816
13446,1345,3255,5.71898
13447,1345,597,5.5761833
13448,1345,2671,5.5663524
13449,1345,1721,5.5136843
13450,1346,2858,8.511776
13451,1346,480,8.49201
13452,1346,1210,8.382288
13453,1346,589,8.20748
13454,1346,1196,8.204632
13455,1346,1617,7.890594
13456,1346,1214,7.850858
13457,1346,2028,7.730398
13458,1346,608,7.6993766
13459,1346,2571,7.6704574
13460,1347,2858,8.878572
13461,1347,3948,8.211597
13462,1347,3408,7.987944
13463,1347,3911,7.2410035
13464,1347,3893,7.1627607
13465,1347,3916,7.091612
13466,1347,3555,6.9986973
13467,1347,3952,6.834164
13468,1347,3624,6.8327656
13469,1347,3565,6.6786513
13470,1348,3114,6.5450487
13471,1348,1028,6.4297285
13472,1348,2078,6.3699884
13473,1348,2355,6.253591
13474,1348,1032,6.2486863
13475,1348,1367,6.0217934
13476,1348,1566,5.9505816
13477,1348,919,5.8251305
13478,1348,2018,5.6741476
13479,1348,1688,5.5192695
13480,1349,1210,7.923113
13481,1349,1198,7.616816
13482,1349,1200,7.38484
13483,1349,2028,7.365952
13484,1349,480,7.354317
13485,1349,1617,7.222836
13486,1349,2916,7.0585737
13487,1349,924,6.915987
13488,1349,541,6.909257
13489,1349,527,6.8558683
13490,1350,527,7.4766498
13491,1350,1265,7.268581
13492,1350,2396,7.013636
13493,1350,1617,6.9935293
13494,1350,1210,6.9609356
13495,1350,2997,6.8364954
13496,1350,912,6.5513544
13497,1350,110,6.5168805
13498,1350,1393,6.4860697
13499,1350,2324,6.452017
13500,1351,2858,8.863184
13501,1351,356,8.3374815
13502,1351,1210,8.288252
13503,1351,1265,8.215393
13504,1351,527,8.122435
13505,1351,318,8.10879
13506,1351,2396,8.035864
13507,1351,2997,7.923236
13508,1351,2028,7.9188776
13509,1351,593,7.862269
13510,1352,162,4.938585
13511,1352,290,4.7458715
13512,1352,50,4.44725
13513,1352,1041,4.376382
13514,1352,3730,4.3741894
13515,1352,1212,4.3548827
13516,1352,1248,4.349629
13517,1352,2966,4.2851443
13518,1352,306,4.281706
13519,1352,1260,4.18129
13520,1353,1282,8.374083
13521,1353,588,8.233964
13522,1353,260,8.072792
13523,1353,595,8.054155
13524,1353,1210,7.957201
13525,1353,1097,7.922412
13526,1353,2080,7.691955
13527,1353,1196,7.6799474
13528,1353,1073,7.543017
13529,1353,919,7.526774
13530,1354,2858,6.0151224
13531,1354,1393,5.7106853
13532,1354,2396,5.5498323
13533,1354,1,5.1866703
13534,1354,1704,5.171258
13535,1354,11,5.168107
13536,1354,1569,5.139999
13537,1354,3114,5.0836196
13538,1354,2321,5.0763526
13539,1354,2762,5.033604
13540,1355,1230,8.092888
13541,1355,899,7.732274
13542,1355,1247,7.3124547
13543,1355,2858,7.242722
13544,1355,1225,7.202313
13545,1355,2396,7.090111
13546,1355,1269,6.989923
13547,1355,1210,6.975493
13548,1355,3114,6.8694077
13549,1355,902,6.832509
13550,1356,3793,5.7428846
13551,1356,2571,5.681259
13552,1356,480,5.6403
13553,1356,589,5.5352373
13554,1356,780,5.4870405
13555,1356,1717,5.1828537
13556,1356,3623,5.1280856
13557,1356,3717,5.1232767
13558,1356,3273,5.0945907
13559,1356,1918,5.069358
13560,1357,2459,8.601458
13561,1357,3018,8.191908
13562,1357,1345,8.130199
13563,1357,2867,8.109179
13564,1357,1969,8.075615
13565,1357,1342,8.052593
13566,1357,1970,7.9741044
13567,1357,1327,7.6749983
13568,1357,1991,7.640669
13569,1357,2787,7.5580125
13570,1358,1200,8.886635
13571,1358,2571,8.758774
13572,1358,780,8.44262
13573,1358,316,8.234919
13574,1358,2985,7.845839
13575,1358,329,7.642462
13576,1358,260,7.6007514
13577,1358,1374,7.5971003
13578,1358,2640,7.5460453
13579,1358,733,7.5205226
13580,1359,2987,6.2745056
13581,1359,588,5.993586
13582,1359,2716,5.879137
13583,1359,3615,5.853888
13584,1359,2724,5.7277493
13585,1359,2706,5.5819345
13586,1359,2572,5.4911513
13587,1359,2628,5.4367824
13588,1359,3751,5.422515
13589,1359,2687,5.4112625
13590,1360,1210,8.735914
13591,1360,1196,8.582446
13592,1360,2571,8.004491
13593,1360,1097,7.760502
13594,1360,1198,7.702317
13595,1360,2716,7.6800275
13596,1360,2858,7.6705103
13597,1360,1214,7.662467
13598,1360,589,7.625528
13599,1360,1127,7.5245614
13600,1361,912,8.301464
13601,1361,318,7.6619687
13602,1361,527,7.6494465
13603,1361,2858,7.5373874
13604,1361,1230,7.534932
13605,1361,1225,7.4355726
13606,1361,1265,7.2866073
13607,1361,1617,7.2426023
13608,1361,608,7.2254734
13609,1361,858,7.1757026
13610,1362,3354,6.6607943
13611,1362,3555,6.6118135
13612,1362,1214,6.304271
13613,1362,1580,5.92339
13614,1362,2858,5.9018474
13615,1362,1210,5.900779
13616,1362,924,5.8291993
13617,1362,1196,5.718471
13618,1362,2160,5.6345277
13619,1362,3917,5.482185
13620,1363,2858,7.0499864
13621,1363,2599,6.375019
13622,1363,2908,6.050664
13623,1363,318,6.0113726
13624,1363,2966,5.9240794
13625,1363,3897,5.781178
13626,1363,1041,5.7239127
13627,1363,3408,5.7197943
13628,1363,527,5.654388
13629,1363,2336,5.6265135
13630,1364,1219,6.042818
